,articleNo,tradeTypeName,floorInfo,dealOrWarrantPrc,direction,buildingName,latitude,longitude,realtorName,articleName,총 주차대수,난방,주소(도로),주소(지번),층 수,용적률,건폐율,평형대,건설사,관리사무소,경도,위도,0.공급/전용,0.방수/욕실수,0.해당면적 세대수,0.현관구조,1.공급/전용,1.방수/욕실수,1.해당면적 세대수,1.현관구조,2.공급/전용,2.방수/욕실수,2.해당면적 세대수,2.현관구조,3.공급/전용,3.방수/욕실수,3.해당면적 세대수,3.현관구조,4.공급/전용,4.방수/욕실수,4.해당면적 세대수,4.현관구조,5.공급/전용,5.방수/욕실수,5.해당면적 세대수,5.현관구조,6.공급/전용,6.방수/욕실수,6.해당면적 세대수,6.현관구조,7.공급/전용,7.방수/욕실수,7.해당면적 세대수,7.현관구조,8.공급/전용,8.방수/욕실수,8.해당면적 세대수,8.현관구조,9.공급/전용,9.방수/욕실수,9.해당면적 세대수,9.현관구조,10.공급/전용,10.방수/욕실수,10.해당면적 세대수,10.현관구조,11.공급/전용,11.방수/욕실수,11.해당면적 세대수,11.현관구조,12.공급/전용,12.방수/욕실수,12.해당면적 세대수,12.현관구조,13.공급/전용,13.방수/욕실수,13.해당면적 세대수,13.현관구조,14.공급/전용,14.방수/욕실수,14.해당면적 세대수,14.현관구조,15.공급/전용,15.방수/욕실수,15.해당면적 세대수,15.현관구조,16.공급/전용,16.방수/욕실수,16.해당면적 세대수,16.현관구조,17.공급/전용,17.방수/욕실수,17.해당면적 세대수,17.현관구조,18.공급/전용,18.방수/욕실수,18.해당면적 세대수,18.현관구조,19.공급/전용,19.방수/욕실수,19.해당면적 세대수,19.현관구조,20.공급/전용,20.방수/욕실수,20.해당면적 세대수,20.현관구조,21.공급/전용,21.방수/욕실수,21.해당면적 세대수,21.현관구조,22.공급/전용,22.방수/욕실수,22.해당면적 세대수,22.현관구조,23.공급/전용,23.방수/욕실수,23.해당면적 세대수,23.현관구조,24.공급/전용,24.방수/욕실수,24.해당면적 세대수,24.현관구조,25.공급/전용,25.방수/욕실수,25.해당면적 세대수,25.현관구조,26.공급/전용,26.방수/욕실수,26.해당면적 세대수,26.현관구조,27.공급/전용,27.방수/욕실수,27.해당면적 세대수,27.현관구조,28.공급/전용,28.방수/욕실수,28.해당면적 세대수,28.현관구조,29.공급/전용,29.방수/욕실수,29.해당면적 세대수,29.현관구조,30.공급/전용,30.방수/욕실수,30.해당면적 세대수,30.현관구조,31.공급/전용,31.방수/욕실수,31.해당면적 세대수,31.현관구조,32.공급/전용,32.방수/욕실수,32.해당면적 세대수,32.현관구조,33.공급/전용,33.방수/욕실수,33.해당면적 세대수,33.현관구조,34.공급/전용,34.방수/욕실수,34.해당면적 세대수,34.현관구조,35.공급/전용,35.방수/욕실수,35.해당면적 세대수,35.현관구조,36.공급/전용,36.방수/욕실수,36.해당면적 세대수,36.현관구조,37.공급/전용,37.방수/욕실수,37.해당면적 세대수,37.현관구조,38.공급/전용,38.방수/욕실수,38.해당면적 세대수,38.현관구조,39.공급/전용,39.방수/욕실수,39.해당면적 세대수,39.현관구조,40.공급/전용,40.방수/욕실수,40.해당면적 세대수,40.현관구조,41.공급/전용,41.방수/욕실수,41.해당면적 세대수,41.현관구조,42.공급/전용,42.방수/욕실수,42.해당면적 세대수,42.현관구조,43.공급/전용,43.방수/욕실수,43.해당면적 세대수,43.현관구조,44.공급/전용,44.방수/욕실수,44.해당면적 세대수,44.현관구조,45.공급/전용,45.방수/욕실수,45.해당면적 세대수,45.현관구조,46.공급/전용,46.방수/욕실수,46.해당면적 세대수,46.현관구조,47.공급/전용,47.방수/욕실수,47.해당면적 세대수,47.현관구조,48.공급/전용,48.방수/욕실수,48.해당면적 세대수,48.현관구조,49.공급/전용,49.방수/욕실수,49.해당면적 세대수,49.현관구조,50.공급/전용,50.방수/욕실수,50.해당면적 세대수,50.현관구조,51.공급/전용,51.방수/욕실수,51.해당면적 세대수,51.현관구조,52.공급/전용,52.방수/욕실수,52.해당면적 세대수,52.현관구조,53.공급/전용,53.방수/욕실수,53.해당면적 세대수,53.현관구조,54.공급/전용,54.방수/욕실수,54.해당면적 세대수,54.현관구조,55.공급/전용,55.방수/욕실수,55.해당면적 세대수,55.현관구조,56.공급/전용,56.방수/욕실수,56.해당면적 세대수,56.현관구조,57.공급/전용,57.방수/욕실수,57.해당면적 세대수,57.현관구조,58.공급/전용,58.방수/욕실수,58.해당면적 세대수,58.현관구조,59.공급/전용,59.방수/욕실수,59.해당면적 세대수,59.현관구조,60.공급/전용,60.방수/욕실수,60.해당면적 세대수,60.현관구조
217,2434403928,매매,2/16,"4억 5,000",남향,2010동,36.515323,127.240627,골드클래스공인중개사사무소,가락20단지베르디움,833대(세대당 1.21),"HT005, HF002",세종시 세종시 만남로 190,세종시 세종시 고운동 1396,14층/25층,179%,15%,"79A㎡, 79B㎡, 111",(주)호반건설,044-868-8607,127.240433,36.516291,79.26/59.83,3개/2개,113세대,계단식,79.18/59.98,3개/2개,85세대,계단식,111.1/84.98,3개/2개,490세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2435285717,매매,고/16,"5억 1,000",남향,2010동,36.515323,127.240627,세종모아공인중개사사무소,가락20단지베르디움,833대(세대당 1.21),"HT005, HF002",세종시 세종시 만남로 190,세종시 세종시 고운동 1396,14층/25층,179%,15%,"79A㎡, 79B㎡, 111",(주)호반건설,044-868-8607,127.240433,36.516291,79.26/59.83,3개/2개,113세대,계단식,79.18/59.98,3개/2개,85세대,계단식,111.1/84.98,3개/2개,490세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2434393248,매매,23/23,"3억 8,000",남서향,2001동,36.516914,127.239618,명품시티공인중개사사무소,가락20단지베르디움,833대(세대당 1.21),"HT005, HF002",세종시 세종시 만남로 190,세종시 세종시 고운동 1396,14층/25층,179%,15%,"79A㎡, 79B㎡, 111",(주)호반건설,044-868-8607,127.240433,36.516291,79.26/59.83,3개/2개,113세대,계단식,79.18/59.98,3개/2개,85세대,계단식,111.1/84.98,3개/2개,490세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2436922411,매매,19/21,"4억 8,000",남향,2105동,36.51777,127.240927,잘되는공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2436647374,매매,7/21,6억,남서향,2104동,36.518501,127.241166,빛나공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2436324329,매매,2/22,"4억 6,000",남서향,2102동,36.518538,127.239893,세종마당공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2436404233,매매,12/21,"5억 7,000",남향,2104동,36.518501,127.241166,포스코공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2436255177,매매,3/27,"6억 4,000",남서향,2103동,36.518424,127.240374,세종황소공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2436028928,매매,14/21,"5억 4,000",남서향,2104동,36.518501,127.241166,세종마당공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2436048450,매매,22/22,"5억 6,000",남향,2102동,36.518538,127.239893,세종지안공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2435922757,매매,22/22,"5억 6,000",남향,2102동,36.518538,127.239893,세종갑부부동산중개,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2435813565,매매,19/21,"4억 8,000",남향,2105동,36.51777,127.240927,빛나공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2435798247,매매,22/22,"4억 7,000",남향,2101동,36.517818,127.239967,고운뜰공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2436572320,매매,중/21,"5억 4,000",남서향,2104동,36.518501,127.241166,세종모아공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2435564284,매매,8/21,"5억 3,000",남서향,2104동,36.518501,127.241166,마마공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2435280977,매매,4/21,"5억 7,000",남서향,2104동,36.518501,127.241166,세종황소공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2435280793,매매,20/22,"5억 6,000",남향,2102동,36.518538,127.239893,세종황소공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2436353824,매매,중/27,"4억 6,000",남향,2103동,36.518424,127.240374,세종모아공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2435472030,매매,6/21,"4억 8,000",남향,2105동,36.51777,127.240927,세종이삭공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2435264798,매매,20/22,"5억 6,000",남향,2102동,36.518538,127.239893,마마공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2435207191,매매,11/22,"5억 8,000",남향,2102동,36.518538,127.239893,세종마당공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2436314074,매매,중/21,"5억 4,000",남향,2104동,36.518501,127.241166,세종썬공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2435017576,매매,19/21,"4억 8,000",남향,2105동,36.51777,127.240927,세종마당공인중개사사무소,가락21단지에듀센트럴,497대(세대당 1.22),"HT005, HF002",세종시 세종시 마음안로 221,세종시 세종시 고운동 1390,19층/27층,176%,14%,"111A㎡, 111B㎡, 129",(주)모아종합건설,044-868-1528,127.240546,36.518002,111.07/84.97,3개/2개,164세대,계단식,111.4/84.96,3개/2개,104세대,계단식,129.83/99.94,3개/2개,138세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2436867581,매매,16/18,"7억 5,000",남향,2207동,36.519025,127.241272,홍기표공인중개사사무소,가락22단지중흥S클래스에듀힐스,611대(세대당 1.38),"HT005, HF002",세종시 세종시 마음로 322,세종시 세종시 고운동 1387,16층/23층,173%,15%,"111㎡, 125",중흥토건(주),044-867-6848,127.240561,36.519505,111.45/84.99,3개/2개,263세대,계단식,125.55/96.14,4개/2개,177세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2436752762,매매,21/21,"8억 1,000",남향,2202동,36.519801,127.240351,세종모닝공인중개사사무소,가락22단지중흥S클래스에듀힐스,611대(세대당 1.38),"HT005, HF002",세종시 세종시 마음로 322,세종시 세종시 고운동 1387,16층/23층,173%,15%,"111㎡, 125",중흥토건(주),044-867-6848,127.240561,36.519505,111.45/84.99,3개/2개,263세대,계단식,125.55/96.14,4개/2개,177세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
